filename,width,height,class,xmin,ymin,xmax,ymax
2021-03-27_14_01_07_jpg.rf.0a191fc93d8395a2371678f1edca39f5.jpg,640,640,२,277,157,380,312
2021-03-27_14_01_07_jpg.rf.0a191fc93d8395a2371678f1edca39f5.jpg,640,640,९,16,355,151,550
2021-03-27_14_01_07_jpg.rf.0a191fc93d8395a2371678f1edca39f5.jpg,640,640,५,442,301,592,510
2021-03-27_14_01_07_jpg.rf.0a191fc93d8395a2371678f1edca39f5.jpg,640,640,३,156,339,298,539
2021-03-27_14_01_07_jpg.rf.0a191fc93d8395a2371678f1edca39f5.jpg,640,640,६,302,320,443,528
IMG-20240528-WA0277_jpg.rf.0cd3b278f8b1943751b0ca41bf5a121f.jpg,640,640,१,227,120,298,228
IMG-20240528-WA0277_jpg.rf.0cd3b278f8b1943751b0ca41bf5a121f.jpg,640,640,०,303,125,375,243
IMG-20240528-WA0277_jpg.rf.0cd3b278f8b1943751b0ca41bf5a121f.jpg,640,640,प,374,141,464,262
IMG-20240528-WA0277_jpg.rf.0cd3b278f8b1943751b0ca41bf5a121f.jpg,640,640,२,47,253,162,456
IMG-20240528-WA0277_jpg.rf.0cd3b278f8b1943751b0ca41bf5a121f.jpg,640,640,२,317,314,430,527
IMG-20240528-WA0277_jpg.rf.0cd3b278f8b1943751b0ca41bf5a121f.jpg,640,640,८,169,278,299,492
IMG-20240528-WA0277_jpg.rf.0cd3b278f8b1943751b0ca41bf5a121f.jpg,640,640,७,445,330,587,574
IMG-20240528-WA0277_jpg.rf.0cd3b278f8b1943751b0ca41bf5a121f.jpg,640,640,स,124,85,221,221
IMG-20240528-WA0087_jpg.rf.0011b9552e16ba32edeec325e695c863.jpg,640,640,बागमती,148,85,295,270
IMG-20240528-WA0087_jpg.rf.0011b9552e16ba32edeec325e695c863.jpg,640,640,प्रदेश,320,119,511,332
IMG-20240528-WA0087_jpg.rf.0011b9552e16ba32edeec325e695c863.jpg,640,640,प्रदेश,319,123,513,307
IMG-20240528-WA0087_jpg.rf.0011b9552e16ba32edeec325e695c863.jpg,640,640,०,51,197,93,416
IMG-20240528-WA0087_jpg.rf.0011b9552e16ba32edeec325e695c863.jpg,640,640,३,102,224,143,438
IMG-20240528-WA0087_jpg.rf.0011b9552e16ba32edeec325e695c863.jpg,640,640,५,143,244,187,430
IMG-20240528-WA0087_jpg.rf.0011b9552e16ba32edeec325e695c863.jpg,640,640,५,313,276,356,493
IMG-20240528-WA0087_jpg.rf.0011b9552e16ba32edeec325e695c863.jpg,640,640,प,252,265,303,462
IMG-20240528-WA0087_jpg.rf.0011b9552e16ba32edeec325e695c863.jpg,640,640,२,359,301,410,497
IMG-20240528-WA0087_jpg.rf.0011b9552e16ba32edeec325e695c863.jpg,640,640,१,479,325,522,519
IMG-20240528-WA0087_jpg.rf.0011b9552e16ba32edeec325e695c863.jpg,640,640,१,541,331,588,552
2024-03-08_658_8_jpg.rf.0c18f02df5c28fad6f34d66a811f8a77.jpg,640,640,प्रदेश,79,138,269,264
2024-03-08_658_8_jpg.rf.0c18f02df5c28fad6f34d66a811f8a77.jpg,640,640,प,410,220,496,318
2024-03-08_658_8_jpg.rf.0c18f02df5c28fad6f34d66a811f8a77.jpg,640,640,३,291,128,342,228
2024-03-08_658_8_jpg.rf.0c18f02df5c28fad6f34d66a811f8a77.jpg,640,640,०,378,117,426,218
2024-03-08_658_8_jpg.rf.0c18f02df5c28fad6f34d66a811f8a77.jpg,640,640,०,119,271,222,376
2024-03-08_658_8_jpg.rf.0c18f02df5c28fad6f34d66a811f8a77.jpg,640,640,०,239,249,328,358
2024-03-08_658_8_jpg.rf.0c18f02df5c28fad6f34d66a811f8a77.jpg,640,640,६,344,231,420,351
2024-03-08_658_8_jpg.rf.0c18f02df5c28fad6f34d66a811f8a77.jpg,640,640,५,95,372,233,569
2024-03-08_658_8_jpg.rf.0c18f02df5c28fad6f34d66a811f8a77.jpg,640,640,२,220,362,338,528
2024-03-08_658_8_jpg.rf.0c18f02df5c28fad6f34d66a811f8a77.jpg,640,640,७,330,355,449,512
2024-03-08_658_8_jpg.rf.0c18f02df5c28fad6f34d66a811f8a77.jpg,640,640,२,425,115,491,215
2024-03-08_658_8_jpg.rf.0c18f02df5c28fad6f34d66a811f8a77.jpg,640,640,१,450,325,566,484
IMG-20240528-WA0405_jpg.rf.0da034bb5d47b744f6f39673c0e63779.jpg,640,640,बा,127,151,234,290
IMG-20240528-WA0405_jpg.rf.0da034bb5d47b744f6f39673c0e63779.jpg,640,640,प,418,162,498,304
IMG-20240528-WA0405_jpg.rf.0da034bb5d47b744f6f39673c0e63779.jpg,640,640,७,257,161,322,288
IMG-20240528-WA0405_jpg.rf.0da034bb5d47b744f6f39673c0e63779.jpg,640,640,७,310,341,427,545
IMG-20240528-WA0405_jpg.rf.0da034bb5d47b744f6f39673c0e63779.jpg,640,640,०,327,165,390,297
IMG-20240528-WA0405_jpg.rf.0da034bb5d47b744f6f39673c0e63779.jpg,640,640,९,53,334,180,533
IMG-20240528-WA0405_jpg.rf.0da034bb5d47b744f6f39673c0e63779.jpg,640,640,१,179,335,300,538
IMG-20240528-WA0405_jpg.rf.0da034bb5d47b744f6f39673c0e63779.jpg,640,640,४,437,336,564,551
IMG-20240528-WA0143_jpg.rf.0cf7418aa415bfc63e431ea677deeb41.jpg,640,640,बागमती,219,151,352,295
IMG-20240528-WA0143_jpg.rf.0cf7418aa415bfc63e431ea677deeb41.jpg,640,640,प्रदेश,357,133,431,279
IMG-20240528-WA0143_jpg.rf.0cf7418aa415bfc63e431ea677deeb41.jpg,640,640,१,420,245,481,508
IMG-20240528-WA0143_jpg.rf.0cf7418aa415bfc63e431ea677deeb41.jpg,640,640,०,441,141,460,239
IMG-20240528-WA0143_jpg.rf.0cf7418aa415bfc63e431ea677deeb41.jpg,640,640,०,34,323,100,578
IMG-20240528-WA0143_jpg.rf.0cf7418aa415bfc63e431ea677deeb41.jpg,640,640,१,459,126,482,226
IMG-20240528-WA0143_jpg.rf.0cf7418aa415bfc63e431ea677deeb41.jpg,640,640,१,486,217,546,482
IMG-20240528-WA0143_jpg.rf.0cf7418aa415bfc63e431ea677deeb41.jpg,640,640,२,100,313,170,578
IMG-20240528-WA0143_jpg.rf.0cf7418aa415bfc63e431ea677deeb41.jpg,640,640,५,171,316,245,580
IMG-20240528-WA0143_jpg.rf.0cf7418aa415bfc63e431ea677deeb41.jpg,640,640,८,347,271,418,543
IMG-20240528-WA0143_jpg.rf.0cf7418aa415bfc63e431ea677deeb41.jpg,640,640,७,546,198,608,447
IMG-20240528-WA0143_jpg.rf.0cf7418aa415bfc63e431ea677deeb41.jpg,640,640,च,247,299,344,571
IMG-20240528-WA0261_jpg.rf.0da63bbeeb3becbd4c3b24aac1fad6d6.jpg,640,640,बा,27,159,94,544
IMG-20240528-WA0261_jpg.rf.0da63bbeeb3becbd4c3b24aac1fad6d6.jpg,640,640,प,223,126,285,565
IMG-20240528-WA0261_jpg.rf.0da63bbeeb3becbd4c3b24aac1fad6d6.jpg,640,640,६,99,166,144,518
IMG-20240528-WA0261_jpg.rf.0da63bbeeb3becbd4c3b24aac1fad6d6.jpg,640,640,६,442,129,497,503
IMG-20240528-WA0261_jpg.rf.0da63bbeeb3becbd4c3b24aac1fad6d6.jpg,640,640,६,558,122,617,479
IMG-20240528-WA0261_jpg.rf.0da63bbeeb3becbd4c3b24aac1fad6d6.jpg,640,640,७,144,159,189,527
IMG-20240528-WA0261_jpg.rf.0da63bbeeb3becbd4c3b24aac1fad6d6.jpg,640,640,४,355,137,409,524
IMG-20240528-WA0261_jpg.rf.0da63bbeeb3becbd4c3b24aac1fad6d6.jpg,640,640,४,500,129,555,500
2021-03-26_12_53_01_jpg.rf.0e109b2160dfc929c3b3ab3fd781dd0d.jpg,640,640,बा,54,178,171,405
2021-03-26_12_53_01_jpg.rf.0e109b2160dfc929c3b3ab3fd781dd0d.jpg,640,640,ya,228,146,318,371
2021-03-26_12_53_01_jpg.rf.0e109b2160dfc929c3b3ab3fd781dd0d.jpg,640,640,१,170,158,233,383
2021-03-26_12_53_01_jpg.rf.0e109b2160dfc929c3b3ab3fd781dd0d.jpg,640,640,१,319,133,383,362
2021-03-26_12_53_01_jpg.rf.0e109b2160dfc929c3b3ab3fd781dd0d.jpg,640,640,१,522,93,591,333
2021-03-26_12_53_01_jpg.rf.0e109b2160dfc929c3b3ab3fd781dd0d.jpg,640,640,४,377,119,449,350
2021-03-26_12_53_01_jpg.rf.0e109b2160dfc929c3b3ab3fd781dd0d.jpg,640,640,२,451,96,519,344
2021-04-01_10_09_02_jpg.rf.0f3008b21d56c23e67dc3e38f76f2d0c.jpg,640,640,प्रदेश,89,159,316,294
2021-04-01_10_09_02_jpg.rf.0f3008b21d56c23e67dc3e38f76f2d0c.jpg,640,640,च,256,293,333,527
2021-04-01_10_09_02_jpg.rf.0f3008b21d56c23e67dc3e38f76f2d0c.jpg,640,640,३,350,169,409,302
2021-04-01_10_09_02_jpg.rf.0f3008b21d56c23e67dc3e38f76f2d0c.jpg,640,640,३,355,298,413,510
2021-04-01_10_09_02_jpg.rf.0f3008b21d56c23e67dc3e38f76f2d0c.jpg,640,640,३,543,282,599,502
2021-04-01_10_09_02_jpg.rf.0f3008b21d56c23e67dc3e38f76f2d0c.jpg,640,640,०,465,161,515,291
2021-04-01_10_09_02_jpg.rf.0f3008b21d56c23e67dc3e38f76f2d0c.jpg,640,640,०,62,309,121,546
2021-04-01_10_09_02_jpg.rf.0f3008b21d56c23e67dc3e38f76f2d0c.jpg,640,640,१,517,159,570,283
2021-04-01_10_09_02_jpg.rf.0f3008b21d56c23e67dc3e38f76f2d0c.jpg,640,640,१,481,287,540,511
2021-04-01_10_09_02_jpg.rf.0f3008b21d56c23e67dc3e38f76f2d0c.jpg,640,640,२,123,315,179,529
2021-04-01_10_09_02_jpg.rf.0f3008b21d56c23e67dc3e38f76f2d0c.jpg,640,640,४,181,303,244,532
2021-04-01_10_09_02_jpg.rf.0f3008b21d56c23e67dc3e38f76f2d0c.jpg,640,640,९,417,295,476,508
IMG-20240528-WA0422_jpg.rf.0ff9aebb8e68181c4fa71809255569d1.jpg,640,640,बा,47,163,133,456
IMG-20240528-WA0422_jpg.rf.0ff9aebb8e68181c4fa71809255569d1.jpg,640,640,च,220,174,295,463
IMG-20240528-WA0422_jpg.rf.0ff9aebb8e68181c4fa71809255569d1.jpg,640,640,८,148,174,213,467
IMG-20240528-WA0422_jpg.rf.0ff9aebb8e68181c4fa71809255569d1.jpg,640,640,२,304,179,359,484
IMG-20240528-WA0422_jpg.rf.0ff9aebb8e68181c4fa71809255569d1.jpg,640,640,७,374,179,437,474
IMG-20240528-WA0422_jpg.rf.0ff9aebb8e68181c4fa71809255569d1.jpg,640,640,३,453,172,522,482
IMG-20240528-WA0422_jpg.rf.0ff9aebb8e68181c4fa71809255569d1.jpg,640,640,३,527,179,592,478
IMG-20240528-WA0048_jpg.rf.0cf3f3302b2807581181c9d54a61aee6.jpg,640,640,बा,45,92,138,343
IMG-20240528-WA0048_jpg.rf.0cf3f3302b2807581181c9d54a61aee6.jpg,640,640,४,146,137,198,362
IMG-20240528-WA0048_jpg.rf.0cf3f3302b2807581181c9d54a61aee6.jpg,640,640,१,213,180,266,426
IMG-20240528-WA0048_jpg.rf.0cf3f3302b2807581181c9d54a61aee6.jpg,640,640,प,283,195,360,436
IMG-20240528-WA0048_jpg.rf.0cf3f3302b2807581181c9d54a61aee6.jpg,640,640,५,372,224,431,490
IMG-20240528-WA0048_jpg.rf.0cf3f3302b2807581181c9d54a61aee6.jpg,640,640,६,454,260,510,517
IMG-20240528-WA0048_jpg.rf.0cf3f3302b2807581181c9d54a61aee6.jpg,640,640,७,505,274,560,516
IMG-20240528-WA0048_jpg.rf.0cf3f3302b2807581181c9d54a61aee6.jpg,640,640,५,560,302,612,545
22021-03-19_12_38_14_jpg.rf.0d9b0b1d6798af6d0019612734910cba.jpg,640,640,बा,159,146,284,292
22021-03-19_12_38_14_jpg.rf.0d9b0b1d6798af6d0019612734910cba.jpg,640,640,प,388,135,485,285
22021-03-19_12_38_14_jpg.rf.0d9b0b1d6798af6d0019612734910cba.jpg,640,640,१,303,136,381,288
22021-03-19_12_38_14_jpg.rf.0d9b0b1d6798af6d0019612734910cba.jpg,640,640,९,97,325,239,563
22021-03-19_12_38_14_jpg.rf.0d9b0b1d6798af6d0019612734910cba.jpg,640,640,३,268,319,401,554
22021-03-19_12_38_14_jpg.rf.0d9b0b1d6798af6d0019612734910cba.jpg,640,640,०,432,308,554,542
22021-03-27_11_31_41_jpg.rf.0f8e8f582df5b91132fc083a8dfc7982.jpg,640,640,बा,146,115,274,277
22021-03-27_11_31_41_jpg.rf.0f8e8f582df5b91132fc083a8dfc7982.jpg,640,640,च,384,91,488,248
22021-03-27_11_31_41_jpg.rf.0f8e8f582df5b91132fc083a8dfc7982.jpg,640,640,६,294,106,377,260
22021-03-27_11_31_41_jpg.rf.0f8e8f582df5b91132fc083a8dfc7982.jpg,640,640,८,68,300,197,553
22021-03-27_11_31_41_jpg.rf.0f8e8f582df5b91132fc083a8dfc7982.jpg,640,640,२,206,299,331,535
22021-03-27_11_31_41_jpg.rf.0f8e8f582df5b91132fc083a8dfc7982.jpg,640,640,१,335,283,460,525
22021-03-27_11_31_41_jpg.rf.0f8e8f582df5b91132fc083a8dfc7982.jpg,640,640,०,470,266,588,519
22021-03-26_12_37_41_jpg.rf.130204ce30a3fe409b09301427acf843.jpg,640,640,बा,166,138,295,321
22021-03-26_12_37_41_jpg.rf.130204ce30a3fe409b09301427acf843.jpg,640,640,च,384,115,488,292
22021-03-26_12_37_41_jpg.rf.130204ce30a3fe409b09301427acf843.jpg,640,640,९,307,131,391,308
22021-03-26_12_37_41_jpg.rf.130204ce30a3fe409b09301427acf843.jpg,640,640,९,472,297,607,514
22021-03-26_12_37_41_jpg.rf.130204ce30a3fe409b09301427acf843.jpg,640,640,२,66,337,202,551
22021-03-26_12_37_41_jpg.rf.130204ce30a3fe409b09301427acf843.jpg,640,640,६,205,328,339,542
22021-03-26_12_37_41_jpg.rf.130204ce30a3fe409b09301427acf843.jpg,640,640,५,343,314,473,529
IMG-20240528-WA0413_jpg.rf.110a9b0425d74e65edf945f576bd41ca.jpg,640,640,बा,29,215,119,513
IMG-20240528-WA0413_jpg.rf.110a9b0425d74e65edf945f576bd41ca.jpg,640,640,च,258,208,330,493
IMG-20240528-WA0413_jpg.rf.110a9b0425d74e65edf945f576bd41ca.jpg,640,640,१,123,206,187,504
IMG-20240528-WA0413_jpg.rf.110a9b0425d74e65edf945f576bd41ca.jpg,640,640,१,476,201,542,505
IMG-20240528-WA0413_jpg.rf.110a9b0425d74e65edf945f576bd41ca.jpg,640,640,३,189,212,252,498
IMG-20240528-WA0413_jpg.rf.110a9b0425d74e65edf945f576bd41ca.jpg,640,640,९,340,208,397,489
IMG-20240528-WA0413_jpg.rf.110a9b0425d74e65edf945f576bd41ca.jpg,640,640,७,404,192,464,503
IMG-20240528-WA0413_jpg.rf.110a9b0425d74e65edf945f576bd41ca.jpg,640,640,८,546,201,613,505
IMG-20240528-WA0306_jpg.rf.12c231c9df5bee9098bdce22c8151526.jpg,640,640,बा,92,72,204,248
IMG-20240528-WA0306_jpg.rf.12c231c9df5bee9098bdce22c8151526.jpg,640,640,प,358,108,460,294
IMG-20240528-WA0306_jpg.rf.12c231c9df5bee9098bdce22c8151526.jpg,640,640,९,212,297,367,545
IMG-20240528-WA0306_jpg.rf.12c231c9df5bee9098bdce22c8151526.jpg,640,640,९,367,327,557,583
IMG-20240528-WA0306_jpg.rf.12c231c9df5bee9098bdce22c8151526.jpg,640,640,९,223,93,288,257
IMG-20240528-WA0306_jpg.rf.12c231c9df5bee9098bdce22c8151526.jpg,640,640,२,287,104,365,287
IMG-20240528-WA0306_jpg.rf.12c231c9df5bee9098bdce22c8151526.jpg,640,640,२,62,260,221,500
IMG-20240528-WA0099_jpg.rf.10a36486a492e8b998e2985ea775c43f.jpg,640,640,बागमती,132,119,312,277
IMG-20240528-WA0099_jpg.rf.10a36486a492e8b998e2985ea775c43f.jpg,640,640,प्रदेश,307,85,409,196
IMG-20240528-WA0099_jpg.rf.10a36486a492e8b998e2985ea775c43f.jpg,640,640,०,60,334,123,522
IMG-20240528-WA0099_jpg.rf.10a36486a492e8b998e2985ea775c43f.jpg,640,640,३,117,307,194,501
IMG-20240528-WA0099_jpg.rf.10a36486a492e8b998e2985ea775c43f.jpg,640,640,७,179,284,263,448
IMG-20240528-WA0099_jpg.rf.10a36486a492e8b998e2985ea775c43f.jpg,640,640,प,280,221,375,408
IMG-20240528-WA0099_jpg.rf.10a36486a492e8b998e2985ea775c43f.jpg,640,640,९,384,198,447,379
IMG-20240528-WA0099_jpg.rf.10a36486a492e8b998e2985ea775c43f.jpg,640,640,५,441,179,501,373
IMG-20240528-WA0099_jpg.rf.10a36486a492e8b998e2985ea775c43f.jpg,640,640,९,494,185,549,351
IMG-20240528-WA0099_jpg.rf.10a36486a492e8b998e2985ea775c43f.jpg,640,640,०,540,169,592,339
IMG-20240528-WA0418_jpg.rf.0f6b4800648a124436a0e3c2b9deca9d.jpg,640,640,बा,56,179,92,373
IMG-20240528-WA0418_jpg.rf.0f6b4800648a124436a0e3c2b9deca9d.jpg,640,640,प्रदेश,93,173,169,365
IMG-20240528-WA0418_jpg.rf.0f6b4800648a124436a0e3c2b9deca9d.jpg,640,640,प,364,156,408,409
IMG-20240528-WA0418_jpg.rf.0f6b4800648a124436a0e3c2b9deca9d.jpg,640,640,०,68,351,104,505
IMG-20240528-WA0418_jpg.rf.0f6b4800648a124436a0e3c2b9deca9d.jpg,640,640,०,256,169,291,444
IMG-20240528-WA0418_jpg.rf.0f6b4800648a124436a0e3c2b9deca9d.jpg,640,640,०,291,179,326,428
IMG-20240528-WA0418_jpg.rf.0f6b4800648a124436a0e3c2b9deca9d.jpg,640,640,३,104,348,151,513
IMG-20240528-WA0418_jpg.rf.0f6b4800648a124436a0e3c2b9deca9d.jpg,640,640,३,564,176,607,455
IMG-20240528-WA0418_jpg.rf.0f6b4800648a124436a0e3c2b9deca9d.jpg,640,640,४,325,169,364,436
IMG-20240528-WA0418_jpg.rf.0f6b4800648a124436a0e3c2b9deca9d.jpg,640,640,४,529,172,567,417
IMG-20240528-WA0418_jpg.rf.0f6b4800648a124436a0e3c2b9deca9d.jpg,640,640,७,462,173,503,433
IMG-20240528-WA0418_jpg.rf.0f6b4800648a124436a0e3c2b9deca9d.jpg,640,640,२,499,162,536,422
IMG-20240528-WA0390_jpg.rf.0ff730d7502edd5a6e1d59ae6edd5304.jpg,640,640,बा,115,115,240,275
IMG-20240528-WA0390_jpg.rf.0ff730d7502edd5a6e1d59ae6edd5304.jpg,640,640,प,406,97,509,270
IMG-20240528-WA0390_jpg.rf.0ff730d7502edd5a6e1d59ae6edd5304.jpg,640,640,७,250,108,324,264
IMG-20240528-WA0390_jpg.rf.0ff730d7502edd5a6e1d59ae6edd5304.jpg,640,640,७,188,300,308,552
IMG-20240528-WA0390_jpg.rf.0ff730d7502edd5a6e1d59ae6edd5304.jpg,640,640,३,327,103,400,261
IMG-20240528-WA0390_jpg.rf.0ff730d7502edd5a6e1d59ae6edd5304.jpg,640,640,८,62,309,180,559
IMG-20240528-WA0390_jpg.rf.0ff730d7502edd5a6e1d59ae6edd5304.jpg,640,640,८,310,293,442,567
IMG-20240528-WA0390_jpg.rf.0ff730d7502edd5a6e1d59ae6edd5304.jpg,640,640,१,447,291,566,563
IMG-20240528-WA0388_jpg.rf.13337fe434880fa38d948d1f04d74526.jpg,640,640,३,283,117,341,269
IMG-20240528-WA0388_jpg.rf.13337fe434880fa38d948d1f04d74526.jpg,640,640,३,120,289,219,498
IMG-20240528-WA0388_jpg.rf.13337fe434880fa38d948d1f04d74526.jpg,640,640,०,340,113,393,275
IMG-20240528-WA0388_jpg.rf.13337fe434880fa38d948d1f04d74526.jpg,640,640,७,220,291,320,499
IMG-20240528-WA0388_jpg.rf.13337fe434880fa38d948d1f04d74526.jpg,640,640,७,321,287,420,494
IMG-20240528-WA0388_jpg.rf.13337fe434880fa38d948d1f04d74526.jpg,640,640,८,423,298,525,495
IMG-20240528-WA0388_jpg.rf.13337fe434880fa38d948d1f04d74526.jpg,640,640,प,401,121,479,275
IMG-20240528-WA0113_jpg.rf.1475e519f97257f48730d502b1f8223f.jpg,640,640,बा,34,77,142,440
IMG-20240528-WA0113_jpg.rf.1475e519f97257f48730d502b1f8223f.jpg,640,640,४,141,146,200,446
IMG-20240528-WA0113_jpg.rf.1475e519f97257f48730d502b1f8223f.jpg,640,640,१,206,163,249,482
IMG-20240528-WA0113_jpg.rf.1475e519f97257f48730d502b1f8223f.jpg,640,640,प,265,190,327,508
IMG-20240528-WA0113_jpg.rf.1475e519f97257f48730d502b1f8223f.jpg,640,640,९,338,244,398,543
IMG-20240528-WA0113_jpg.rf.1475e519f97257f48730d502b1f8223f.jpg,640,640,९,406,290,470,587
IMG-20240528-WA0113_jpg.rf.1475e519f97257f48730d502b1f8223f.jpg,640,640,४,479,294,542,597
IMG-20240528-WA0113_jpg.rf.1475e519f97257f48730d502b1f8223f.jpg,640,640,७,547,331,609,612
22021-03-29_12_29_32_jpg.rf.14309de38d19af9a5a574e6c1857e5e2.jpg,640,640,बा,48,250,156,536
22021-03-29_12_29_32_jpg.rf.14309de38d19af9a5a574e6c1857e5e2.jpg,640,640,७,171,209,247,509
22021-03-29_12_29_32_jpg.rf.14309de38d19af9a5a574e6c1857e5e2.jpg,640,640,च,248,179,335,518
22021-03-29_12_29_32_jpg.rf.14309de38d19af9a5a574e6c1857e5e2.jpg,640,640,६,346,198,410,499
22021-03-29_12_29_32_jpg.rf.14309de38d19af9a5a574e6c1857e5e2.jpg,640,640,२,415,214,475,470
22021-03-29_12_29_32_jpg.rf.14309de38d19af9a5a574e6c1857e5e2.jpg,640,640,८,478,198,541,445
22021-03-29_12_29_32_jpg.rf.14309de38d19af9a5a574e6c1857e5e2.jpg,640,640,२,545,119,606,451
2021-03-26_10_13_46_jpg.rf.10099b21d230338de668ceb5163b1cde.jpg,640,640,बा,33,210,136,554
2021-03-26_10_13_46_jpg.rf.10099b21d230338de668ceb5163b1cde.jpg,640,640,च,253,189,337,504
2021-03-26_10_13_46_jpg.rf.10099b21d230338de668ceb5163b1cde.jpg,640,640,१,142,209,201,541
2021-03-26_10_13_46_jpg.rf.10099b21d230338de668ceb5163b1cde.jpg,640,640,०,199,205,254,532
2021-03-26_10_13_46_jpg.rf.10099b21d230338de668ceb5163b1cde.jpg,640,640,८,344,185,410,498
2021-03-26_10_13_46_jpg.rf.10099b21d230338de668ceb5163b1cde.jpg,640,640,५,408,176,472,488
2021-03-26_10_13_46_jpg.rf.10099b21d230338de668ceb5163b1cde.jpg,640,640,३,476,161,535,483
2021-03-26_10_13_46_jpg.rf.10099b21d230338de668ceb5163b1cde.jpg,640,640,६,540,156,605,465
2021-04-01_12_34_14_jpg.rf.0e5bc21634bc932610bcff41c450b91f.jpg,640,640,प्र,87,163,166,316
2021-04-01_12_34_14_jpg.rf.0e5bc21634bc932610bcff41c450b91f.jpg,640,640,प,466,136,532,273
2021-04-01_12_34_14_jpg.rf.0e5bc21634bc932610bcff41c450b91f.jpg,640,640,३,172,168,226,308
2021-04-01_12_34_14_jpg.rf.0e5bc21634bc932610bcff41c450b91f.jpg,640,640,३,448,276,561,521
2021-04-01_12_34_14_jpg.rf.0e5bc21634bc932610bcff41c450b91f.jpg,640,640,०,231,165,277,297
2021-04-01_12_34_14_jpg.rf.0e5bc21634bc932610bcff41c450b91f.jpg,640,640,०,330,149,374,278
2021-04-01_12_34_14_jpg.rf.0e5bc21634bc932610bcff41c450b91f.jpg,640,640,०,427,148,471,270
2021-04-01_12_34_14_jpg.rf.0e5bc21634bc932610bcff41c450b91f.jpg,640,640,०,196,309,319,520
2021-04-01_12_34_14_jpg.rf.0e5bc21634bc932610bcff41c450b91f.jpg,640,640,२,278,159,331,290
2021-04-01_12_34_14_jpg.rf.0e5bc21634bc932610bcff41c450b91f.jpg,640,640,१,379,148,431,286
2021-04-01_12_34_14_jpg.rf.0e5bc21634bc932610bcff41c450b91f.jpg,640,640,९,59,325,192,538
2021-04-01_12_34_14_jpg.rf.0e5bc21634bc932610bcff41c450b91f.jpg,640,640,५,318,303,443,531
2021-03-27_12_38_26_jpg.rf.1371d2661ed54b0e9a7b740856c556c9.jpg,640,640,बा,154,128,257,295
2021-03-27_12_38_26_jpg.rf.1371d2661ed54b0e9a7b740856c556c9.jpg,640,640,च,388,118,471,287
2021-03-27_12_38_26_jpg.rf.1371d2661ed54b0e9a7b740856c556c9.jpg,640,640,१,266,124,327,296
2021-03-27_12_38_26_jpg.rf.1371d2661ed54b0e9a7b740856c556c9.jpg,640,640,४,326,117,385,290
2021-03-27_12_38_26_jpg.rf.1371d2661ed54b0e9a7b740856c556c9.jpg,640,640,५,81,315,195,545
2021-03-27_12_38_26_jpg.rf.1371d2661ed54b0e9a7b740856c556c9.jpg,640,640,२,206,317,313,539
2021-03-27_12_38_26_jpg.rf.1371d2661ed54b0e9a7b740856c556c9.jpg,640,640,२,320,304,434,538
2021-03-27_12_38_26_jpg.rf.1371d2661ed54b0e9a7b740856c556c9.jpg,640,640,८,444,299,557,530
IMG-20240528-WA0107_jpg.rf.0f467cce378074f778d67286e9febf09.jpg,640,640,प्रदेश,179,72,315,348
IMG-20240528-WA0107_jpg.rf.0f467cce378074f778d67286e9febf09.jpg,640,640,३,317,159,348,343
IMG-20240528-WA0107_jpg.rf.0f467cce378074f778d67286e9febf09.jpg,640,640,३,135,273,200,511
IMG-20240528-WA0107_jpg.rf.0f467cce378074f778d67286e9febf09.jpg,640,640,०,28,248,76,449
IMG-20240528-WA0107_jpg.rf.0f467cce378074f778d67286e9febf09.jpg,640,640,१,79,273,130,466
IMG-20240528-WA0107_jpg.rf.0f467cce378074f778d67286e9febf09.jpg,640,640,प,216,292,273,516
IMG-20240528-WA0107_jpg.rf.0f467cce378074f778d67286e9febf09.jpg,640,640,८,315,339,383,535
IMG-20240528-WA0107_jpg.rf.0f467cce378074f778d67286e9febf09.jpg,640,640,८,384,353,444,565
IMG-20240528-WA0107_jpg.rf.0f467cce378074f778d67286e9febf09.jpg,640,640,८,471,357,535,576
IMG-20240528-WA0107_jpg.rf.0f467cce378074f778d67286e9febf09.jpg,640,640,७,538,358,603,599
2021-03-27_11_37_50_jpg.rf.0f73d44829eb452913c84d3df8b9713f.jpg,640,640,बा,126,140,247,331
2021-03-27_11_37_50_jpg.rf.0f73d44829eb452913c84d3df8b9713f.jpg,640,640,च,406,121,501,294
2021-03-27_11_37_50_jpg.rf.0f73d44829eb452913c84d3df8b9713f.jpg,640,640,२,264,142,335,307
2021-03-27_11_37_50_jpg.rf.0f73d44829eb452913c84d3df8b9713f.jpg,640,640,१,336,139,411,298
2021-03-27_11_37_50_jpg.rf.0f73d44829eb452913c84d3df8b9713f.jpg,640,640,१,207,324,322,526
2021-03-27_11_37_50_jpg.rf.0f73d44829eb452913c84d3df8b9713f.jpg,640,640,९,88,335,203,531
2021-03-27_11_37_50_jpg.rf.0f73d44829eb452913c84d3df8b9713f.jpg,640,640,६,326,316,444,540
2021-03-27_11_37_50_jpg.rf.0f73d44829eb452913c84d3df8b9713f.jpg,640,640,०,448,304,554,522
2021-03-26_14_15_55_jpg.rf.14bcc3a888313f98fc4e054f1b7c3e5f.jpg,640,640,बा,133,129,272,290
2021-03-26_14_15_55_jpg.rf.14bcc3a888313f98fc4e054f1b7c3e5f.jpg,640,640,च,395,99,523,254
